respondent_id,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,data_source_note,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household
100614,-115.56,35.5,6,8287,2002.8006798508088,3644,1357,6.8236,INLAND,survey_2023,251639.0,6.106853352984524,0.24167982138902,2.6853352984524688
101045,-118.14,39.19,21,4536,680.5592279863081,1804,812,5.7862,<1H OCEAN,survey_2023,296778.0,5.586206896551724,0.15003510317158467,2.2216748768472905
101402,-123.93,41.99,41,1210,188.83661824910763,535,214,6.2399,INLAND,survey_2023,257064.0,5.654205607476635,0.1560633208670311,2.5
101014,-117.24,38.4,17,5358,1411.103372620042,2526,703,5.7781,INLAND,survey_2023,292868.0,7.621621621621622,0.26336382467712616,3.593172119487909
100089,-119.58,36.11,11,5654,1037.0268906028396,3074,1185,4.1504,<1H OCEAN,survey_2023,217304.0,4.771308016877637,0.18341473127039964,2.5940928270042196
101714,-123.72,41.91,14,399,68.4781840622257,194,53,3.0357000000000003,<1H OCEAN,legacy_import,399319.0,7.528301886792453,0.17162452145921225,3.660377358490566
100601,-121.51,33.02,10,1316,283.33399658631606,473,217,11.7569,<1H OCEAN,survey_2023,500001.0,6.064516129032258,0.21529938950327968,2.1797235023041477
101237,-119.57,41.62,18,2185,744.4746717070972,1687,445,2.7154,INLAND,survey_2023,87865.0,4.910112359550562,0.3407206735501589,3.791011235955056
101852,-115.69,38.32,23,3836,846.2838639579443,1068,676,2.0484,ISLAND,survey_2023,189453.0,5.674556213017752,0.22061623148017317,1.5798816568047338
100133,-120.92,37.51,38,4795,1220.0882528581376,2801,923,0.6815,INLAND,survey_2023,34170.0,5.1950162513542795,0.254450104871353,3.034669555796316
101370,-114.59,34.58,33,1740,561.3476626962148,1595,532,1.9688,<1H OCEAN,survey_2023,143691.0,3.2706766917293235,0.32261359925069816,2.9981203007518795
100555,-120.27,41.57,39,7408,2095.366100530828,3453,1336,2.2783,NEAR BAY,legacy_import,135815.0,5.544910179640719,0.2828517954280276,2.5845808383233533
101031,-118.34,36.47,46,7743,2257.141537457566,2625,1072,3.0357000000000003,<1H OCEAN,survey_2023,78342.0,7.22294776119403,0.2915073663253992,2.4486940298507465
101596,-121.56,34.68,23,12066,3817.473205896242,3416,1444,4.5389,INLAND,survey_2023,191393.0,8.35595567867036,0.3163826625141921,2.365650969529086
100320,-118.81,41.12,45,7858,1256.671376937892,2566,876,3.0357000000000003,INLAND,survey_2023,114619.0,8.970319634703197,0.15992254733238637,2.9292237442922375
101785,-115.35,33.49,34,2519,760.756063981973,1994,825,10.7262,<1H OCEAN,survey_2023,443617.0,3.0533333333333332,0.3020071710924863,2.416969696969697
101211,-119.79,38.9,6,3812,1194.259987279178,4022,1186,2.3457,<1H OCEAN,survey_2023,158483.0,3.2141652613827993,0.3132896084153143,3.3912310286677907
101752,-124.18,35.48,18,6200,1941.1855741666573,2717,814,3.0434,NEAR OCEAN,legacy_import,170391.0,7.616707616707616,0.31309444744623505,3.3378378378378377
100634,-123.23,39.27,13,10309,2768.30453238524,3789,1452,2.3246,<1H OCEAN,legacy_import,126503.0,7.099862258953168,0.268532790026699,2.6095041322314048
100552,-118.78,40.18,15,6391,1703.676443366894,5398,1378,3.6799,NEAR OCEAN,survey_2023,194253.0,4.63788098693759,0.2665743144057102,3.9172714078374455
101328,-117.71,33.83,44,4429,1077.4093608849576,4175,1353,4.7934,<1H OCEAN,survey_2023,249149.0,3.2734663710273466,0.2432624431891979,3.0857354028085737
101055,-120.79,41.7,9,4293,912.6997156024524,2542,698,3.8365,<1H OCEAN,survey_2023,224569.0,6.150429799426934,0.21260184383937863,3.641833810888252
101747,-121.7,36.41,6,1797,282.14037606685764,504,241,6.8307,<1H OCEAN,survey_2023,355108.0,7.45643153526971,0.15700633058812333,2.091286307053942
100796,-114.98,33.19,45,4944,792.2065226287256,3906,1178,13.385,NEAR OCEAN,legacy_import,500001.0,4.196943972835314,0.1602359471336419,3.3157894736842106
101675,-121.25,35.17,51,2721,812.4826129782826,1476,512,0.7305,<1H OCEAN,survey_2023,46938.0,5.314453125,0.2985970646741208,2.8828125
101725,-123.68,41.32,24,4475,862.0447836548384,1925,738,2.4774,<1H OCEAN,survey_2023,169096.0,6.063685636856369,0.1926357058446566,2.6084010840108403
100174,-117.85,34.66,51,2945,960.2453555595206,1232,350,2.8574,<1H OCEAN,survey_2023,161408.0,8.414285714285715,0.3260595434837082,3.52
100766,-116.68,37.53,46,4942,748.8624912115478,1775,792,1.0563,NEAR BAY,legacy_import,79156.0,6.23989898989899,0.15153024913224358,2.2411616161616164
100245,-115.02,37.45,47,2191,586.9025462247033,1910,686,3.6865,NEAR OCEAN,survey_2023,178988.0,3.193877551020408,0.2678697153010969,2.7842565597667637
101080,-116.44,39.5,37,596,180.6082174712948,597,185,2.2989,<1H OCEAN,legacy_import,123233.0,3.2216216216216216,0.3030339219317027,3.227027027027027
101751,-122.15,41.14,33,10199,2142.6260299533083,4648,1166,2.8426,<1H OCEAN,legacy_import,143194.0,8.746998284734135,0.21008197175735938,3.986277873070326
100145,-123.93,40.31,37,106,1015.5418559096522,53,15,3.6579,INLAND,legacy_import,175080.0,7.066666666666666,9.580583546317474,3.533333333333333
100090,-123.1,39.87,21,673,232.0738888654606,580,161,0.6741,INLAND,survey_2023,21406.0,4.180124223602484,0.34483490173173936,3.6024844720496896
101416,-123.91,35.47,17,2455,619.9923194621605,2575,704,0.7752,<1H OCEAN,survey_2023,73264.0,3.487215909090909,0.252542696318599,3.6576704545454546
100682,-122.59,32.64,28,10068,3004.73788801155,4964,1310,1.4598,<1H OCEAN,survey_2023,109306.0,7.685496183206107,0.29844436710484207,3.7893129770992364
100310,-119.91,37.32,48,4400,1499.832703885863,1919,974,6.3597,NEAR OCEAN,survey_2023,331592.0,4.517453798767967,0.3408710690649689,1.9702258726899384
101383,-121.72,34.97,29,4437,1467.0570675902738,5633,1429,1.4969,<1H OCEAN,survey_2023,133503.0,3.1049685094471657,0.3306416649966811,3.9419174247725683
100093,-118.69,37.47,26,6676,1106.561597803513,2306,1175,2.0037,<1H OCEAN,survey_2023,119207.0,5.681702127659574,0.16575218660927396,1.9625531914893617
101581,-120.39,40.46,33,2107,446.6427985999249,873,330,0.5,<1H OCEAN,survey_2023,42719.0,6.384848484848485,0.21198044546745368,2.6454545454545455
100924,-120.05,36.02,42,13248,2080.12486210632,4174,1493,6.9254,<1H OCEAN,survey_2023,295351.0,8.873409243134628,0.15701425589570653,2.7957133288680507
101700,-114.64,38.31,9,7231,1982.3182369257624,2687,919,8.6903,<1H OCEAN,legacy_import,414313.0,7.868335146898803,0.2741416452670118,2.923830250272035
101035,-117.34,35.13,51,6215,1889.8972188837336,4411,1185,2.5082,<1H OCEAN,survey_2023,194526.0,5.244725738396625,0.30408643908024674,3.7223628691983124
101400,-122.63,33.14,43,7715,1855.2277509236203,3495,1265,3.0357000000000003,<1H OCEAN,legacy_import,291951.0,6.098814229249012,0.24047022046968508,2.7628458498023716
100243,-120.6,41.96,17,482,94.93860217603044,431,108,1.4804,NEAR OCEAN,survey_2023,115888.0,4.462962962962963,0.1969680543071171,3.990740740740741
101500,-119.11,35.22,13,10308,1857.528642887722,4315,1362,8.0461,<1H OCEAN,survey_2023,428026.0,7.568281938325991,0.18020262348542124,3.168135095447871
101111,-122.06,34.8,36,570,105.96238750566188,358,105,4.3635,<1H OCEAN,survey_2023,197588.0,5.428571428571429,0.18589892544852962,3.4095238095238094
100214,-117.18,39.4,20,188,31.06563454773548,39,21,4.0939,<1H OCEAN,survey_2023,192117.0,8.952380952380953,0.1652427369560398,1.8571428571428572
101999,-121.48,34.03,22,4803,929.9492985472511,1500,928,1.6439,<1H OCEAN,survey_2023,132008.0,5.175646551724138,0.19361842568129317,1.6163793103448276
101197,-114.61,40.83,33,8891,1611.342530071695,4163,1436,5.0373,<1H OCEAN,legacy_import,287084.0,6.1915041782729805,0.18123299179751376,2.899025069637883
100998,-114.8,35.26,7,4071,622.3162284292644,1983,860,0.6263,NEAR OCEAN,survey_2023,99338.0,4.7337209302325585,0.15286569109046041,2.305813953488372
100853,-115.32,41.22,1,3839,1006.1927167112866,2228,649,4.0089,NEAR OCEAN,survey_2023,254497.0,5.915254237288136,0.26209760789562037,3.4329738058551618
100425,-118.8,41.05,36,5088,928.5096571347308,2764,820,2.107,<1H OCEAN,legacy_import,135674.0,6.204878048780488,0.18249010556893294,3.370731707317073
101777,-119.92,37.88,40,11055,1706.318926126888,2824,1313,6.1503,INLAND,survey_2023,193529.0,8.41964965727342,0.15434816156733497,2.150799695354151
101142,-117.52,38.05,27,164,37.25822291886464,68,24,3.0952,<1H OCEAN,survey_2023,174016.0,6.833333333333333,0.22718428609063804,2.8333333333333335
101143,-118.64,37.61,2,5063,1469.210674667015,2973,1050,2.4292,INLAND,legacy_import,166946.0,4.8219047619047615,0.2901857939298864,2.8314285714285714
100226,-114.57,35.36,51,4638,872.6400739372483,2044,716,2.0189,<1H OCEAN,survey_2023,103675.0,6.477653631284916,0.18815008062467622,2.8547486033519553
101640,-118.9,34.76,15,8948,1015.5418559096522,3416,1373,0.5,NEAR OCEAN,legacy_import,68785.0,6.517115804806992,0.11349372551516006,2.4879825200291332
100000,-120.55,34.99,42,8113,2735.3027715097123,3337,934,2.5459,INLAND,survey_2023,130260.0,8.68629550321199,0.33715059429430694,3.5728051391862956
101418,-119.78,34.7,10,2557,637.8473511407009,2553,773,0.5302,<1H OCEAN,survey_2023,99425.0,3.3078913324708927,0.24945144745432182,3.3027166882276844
100401,-115.27,33.18,13,2899,643.9857170449174,2085,590,2.2027,<1H OCEAN,survey_2023,144137.0,4.9135593220338984,0.2221406405812064,3.5338983050847457
101428,-117.91,40.71,27,4762,1206.9530935060188,3560,985,5.4993,ISLAND,survey_2023,232378.0,4.834517766497462,0.25345508053465327,3.6142131979695433
101103,-115.02,36.62,14,6115,1926.336856555762,1980,768,7.3267,INLAND,legacy_import,335506.0,7.962239583333333,0.3150182921595686,2.578125
100084,-121.19,37.62,39,1179,184.2237908728057,982,354,3.8346,INLAND,survey_2023,161072.0,3.330508474576271,0.1562542755494535,2.774011299435028
100162,-117.96,35.85,9,4449,978.6670761049968,1977,913,10.0876,INLAND,survey_2023,427190.0,4.872946330777656,0.21997461814003075,2.1653888280394304
100114,-117.97,38.72,26,262,1015.5418559096522,56,34,2.8243,NEAR OCEAN,legacy_import,217420.0,7.705882352941177,3.8761139538536344,1.6470588235294117
100670,-122.57,38.63,43,964,152.6711470149895,1041,286,2.22,<1H OCEAN,survey_2023,133219.0,3.370629370629371,0.15837255914417997,3.63986013986014
101174,-117.96,33.17,16,5736,1819.9134995562,1659,1001,3.6039,<1H OCEAN,survey_2023,172366.0,5.73026973026973,0.31727920145679916,1.6573426573426573
101543,-121.73,35.76,49,5764,1538.5961669364065,3592,1394,0.5,INLAND,survey_2023,15000.0,4.134863701578192,0.2669320206343523,2.576757532281205
101779,-115.89,41.03,21,3393,877.3907165743367,2329,965,4.5201,INLAND,survey_2023,235278.0,3.516062176165803,0.25858848115954514,2.4134715025906734
101392,-122.6,40.94,41,6168,2025.0161409557168,3806,1287,4.2616,NEAR OCEAN,legacy_import,236296.0,4.792540792540793,0.328310009882574,2.9572649572649574
100889,-121.87,40.44,43,1616,558.5007219889468,1872,481,1.924,INLAND,survey_2023,101464.0,3.35966735966736,0.3456068824189027,3.891891891891892
101501,-119.51,40.13,15,3124,922.2552567725322,1453,522,6.439,NEAR BAY,survey_2023,309257.0,5.984674329501916,0.2952161513356377,2.7835249042145596
100625,-120.61,41.66,47,5536,1149.203353367975,2121,792,0.5828,NEAR BAY,survey_2023,57781.0,6.98989898989899,0.20758731094074695,2.678030303030303
101976,-121.71,36.06,42,1896,319.64567927924537,425,211,0.9564,<1H OCEAN,survey_2023,65985.0,8.985781990521327,0.16858949329074122,2.014218009478673
100952,-122.55,39.29,39,3630,1015.5418559096522,3701,1123,4.6735,<1H OCEAN,survey_2023,232764.0,3.232413178984862,0.27976359666932565,3.2956366874443455
100807,-115.04,34.04,48,11513,3014.907449149848,2170,1374,3.792,INLAND,survey_2023,117739.0,8.379184861717613,0.2618698383696559,1.579330422125182
100258,-118.6,35.51,31,670,171.25654029571282,437,179,0.5,<1H OCEAN,survey_2023,39723.0,3.7430167597765363,0.2556067765607654,2.441340782122905
100624,-118.12,36.08,20,1637,370.4894655841083,410,271,4.7643,NEAR OCEAN,survey_2023,255121.0,6.040590405904059,0.22632221477343206,1.5129151291512914
100826,-120.84,39.42,17,5931,2061.62514042625,1611,804,1.2932,<1H OCEAN,survey_2023,95722.0,7.376865671641791,0.34760160856959194,2.003731343283582
100234,-122.35,38.84,17,4146,1015.5418559096522,2332,595,2.6586,<1H OCEAN,survey_2023,164365.0,6.968067226890756,0.2449449724818264,3.919327731092437
100135,-121.07,40.96,25,5007,895.6761089914902,3149,792,2.1401,INLAND,survey_2023,106995.0,6.321969696969697,0.1788847831019553,3.976010101010101
100616,-123.69,35.92,47,2774,876.7418996099038,712,450,2.0405,<1H OCEAN,legacy_import,114647.0,6.164444444444444,0.31605692127249596,1.5822222222222222
101942,-116.45,33.3,15,3308,1082.390182337639,2237,936,0.7929,INLAND,survey_2023,94243.0,3.534188034188034,0.327203803608718,2.389957264957265
101977,-120.0,37.72,16,8752,1340.946583244898,2551,988,4.8684,NEAR BAY,legacy_import,249732.0,8.8582995951417,0.1532160172811812,2.581983805668016
100836,-115.15,41.94,6,3468,747.1980740946938,3093,923,1.9007,NEAR BAY,legacy_import,150829.0,3.7573131094257857,0.21545503866629,3.351029252437703
100842,-122.52,41.23,3,472,126.89753674367232,206,87,2.74,INLAND,survey_2023,98801.0,5.425287356321839,0.26885071343998374,2.367816091954023
100959,-116.92,40.17,5,8423,1471.3417153231017,1993,1318,2.0576,<1H OCEAN,survey_2023,169582.0,6.390743550834598,0.1746814336130953,1.5121396054628224
100592,-122.48,37.75,9,2968,775.4621202899963,1335,348,3.3417,INLAND,legacy_import,187325.0,8.528735632183908,0.2612742992890823,3.836206896551724
101314,-119.78,34.57,21,3429,1168.0460860534424,1130,413,2.963,INLAND,survey_2023,189887.0,8.302663438256658,0.3406375287411614,2.736077481840194
101525,-121.73,33.9,33,6470,1201.7782201542238,1828,1219,1.9413,<1H OCEAN,legacy_import,97475.0,5.307629204265791,0.1857462473190454,1.4995898277276456
101291,-122.97,40.83,38,4467,959.9166868736708,1711,1105,1.5151,<1H OCEAN,survey_2023,132960.0,4.042533936651584,0.21489068432363348,1.5484162895927602
100343,-119.96,35.87,8,6086,1891.4790361058992,1728,948,2.0365,<1H OCEAN,survey_2023,135283.0,6.419831223628692,0.31079182321818916,1.8227848101265822
101663,-119.33,32.83,10,7062,2181.7054224522485,3366,1081,5.489,NEAR BAY,survey_2023,288029.0,6.532839962997225,0.30893591368624307,3.1137835337650324
101589,-117.12,34.37,28,3728,664.5644441690954,1436,762,5.9334,INLAND,survey_2023,228986.0,4.892388451443569,0.17826299468055135,1.8845144356955381
100293,-120.7,37.41,29,1610,368.477735376372,1439,439,2.9534,INLAND,legacy_import,100564.0,3.6674259681093395,0.2288681586188646,3.277904328018223
100364,-114.89,37.98,26,4174,1399.783276143923,860,514,0.9811,NEAR BAY,survey_2023,106320.0,8.120622568093385,0.33535775662288525,1.6731517509727627
100178,-114.93,39.09,2,5147,1148.1871380586083,3590,966,5.9176,NEAR OCEAN,survey_2023,251614.0,5.328157349896481,0.2230789077246179,3.7163561076604554
100659,-118.59,38.74,50,966,230.74093648817328,312,193,0.7237,<1H OCEAN,survey_2023,72005.0,5.005181347150259,0.23886225309334708,1.616580310880829
100996,-115.13,33.99,38,7002,1556.50976552605,1218,802,2.0983,<1H OCEAN,survey_2023,137853.0,8.730673316708229,0.2222950250679877,1.5187032418952617
100014,-122.48,37.56,18,9927,3383.592202647106,3837,1126,1.9045,NEAR OCEAN,legacy_import,121734.0,8.816163410301954,0.34084740633092636,3.407637655417407
101110,-116.14,38.56,50,9740,2227.967351924716,3248,1273,3.2811,INLAND,survey_2023,147895.0,7.65121759622938,0.228744081306439,2.5514532600157107
101394,-120.93,41.06,23,1609,424.656967554085,705,436,4.1209,INLAND,survey_2023,152501.0,3.6903669724770642,0.26392602085399935,1.6169724770642202
100165,-115.95,41.8,9,3145,751.9072779283432,1765,675,3.1517,NEAR OCEAN,survey_2023,218127.0,4.659259259259259,0.2390802155575018,2.6148148148148147
101895,-116.97,40.33,13,450,101.5807194635926,222,86,6.1044,INLAND,legacy_import,256290.0,5.232558139534884,0.2257349321413169,2.5813953488372094
101359,-118.38,38.77,45,6336,1674.9976251668568,2549,715,2.4322,<1H OCEAN,survey_2023,201066.0,8.861538461538462,0.2643619989215367,3.565034965034965
100059,-121.05,37.68,42,1743,271.7663302009936,1466,464,1.2292,INLAND,survey_2023,58450.0,3.7564655172413794,0.15591872071198715,3.1594827586206895
100709,-117.48,35.29,25,7792,1581.3544465647776,2877,1126,1.5052,<1H OCEAN,survey_2023,121958.0,6.9200710479573715,0.20294589919979178,2.5550621669626996
100676,-123.18,35.99,18,5043,892.4560412363847,2698,1038,3.379,<1H OCEAN,legacy_import,254046.0,4.858381502890174,0.17696927250374475,2.5992292870905587
101378,-120.71,33.34,16,264,81.25234179839464,114,59,1.7242,INLAND,legacy_import,58281.0,4.47457627118644,0.30777402196361603,1.9322033898305084
100780,-117.36,32.97,23,2365,537.9248372052183,2021,598,0.5014,INLAND,survey_2023,51120.0,3.9548494983277593,0.22745236245463776,3.379598662207358
100424,-123.72,35.25,33,666,178.54749887649518,401,201,2.6044,<1H OCEAN,survey_2023,166500.0,3.3134328358208953,0.2680893376523952,1.9950248756218905
100292,-116.07,34.47,11,3841,705.6546950868712,2201,755,4.225,<1H OCEAN,legacy_import,233267.0,5.087417218543046,0.18371640069952389,2.91523178807947
101065,-116.92,35.04,7,3680,763.6528071844593,1071,705,3.5501,<1H OCEAN,legacy_import,188372.0,5.219858156028369,0.20751434977838568,1.5191489361702128
101806,-117.69,36.6,13,2361,790.6652567687587,2236,568,2.5428,<1H OCEAN,survey_2023,171073.0,4.15669014084507,0.3348857504314946,3.936619718309859
100329,-121.82,32.99,45,4731,1140.8879384475094,1311,561,0.6301,<1H OCEAN,survey_2023,49384.0,8.433155080213904,0.24115154057229116,2.336898395721925
100429,-123.13,40.94,30,3607,656.7434177268863,4071,1201,0.5,INLAND,survey_2023,15000.0,3.003330557868443,0.1820746930210386,3.389675270607827
101012,-114.86,35.41,19,3205,1009.7770066824498,2959,1012,12.1775,<1H OCEAN,survey_2023,500001.0,3.16699604743083,0.3150630286060686,2.9239130434782608
100079,-123.14,39.83,17,3388,519.2765003640442,835,441,8.4422,<1H OCEAN,survey_2023,382899.0,7.682539682539683,0.15326933304723855,1.8934240362811792
101052,-114.91,35.05,32,8506,2631.0605009996725,1856,1203,2.3617,<1H OCEAN,survey_2023,157172.0,7.070656691604323,0.30931818727952887,1.542809642560266
100937,-115.16,38.05,37,31,10.235299945858191,32,9,3.6123,INLAND,legacy_import,174211.0,3.4444444444444446,0.3301709659954255,3.5555555555555554
100834,-119.32,36.28,11,7319,2369.851455220686,3980,1160,5.7344,<1H OCEAN,legacy_import,314958.0,6.30948275862069,0.3237944330128004,3.4310344827586206
100749,-118.06,38.54,49,130,21.60819287292345,56,15,1.0951,<1H OCEAN,survey_2023,124214.0,8.666666666666666,0.1662168682532573,3.7333333333333334
100890,-117.08,35.66,39,3844,698.0254141321102,1499,435,3.5192,<1H OCEAN,survey_2023,162478.0,8.836781609195402,0.18158829712073626,3.4459770114942527
100254,-122.61,40.85,14,1278,282.7893263645535,1175,307,1.2538,INLAND,survey_2023,89846.0,4.162866449511401,0.22127490325864907,3.8273615635179152
101749,-122.93,40.9,39,4099,1043.8169478778634,3204,903,13.1748,<1H OCEAN,survey_2023,500001.0,4.539313399778516,0.25465160963109623,3.548172757475083
101974,-121.31,35.08,15,840,269.41395254748426,247,133,1.4142,NEAR OCEAN,survey_2023,123968.0,6.315789473684211,0.3207308958898622,1.8571428571428572
101407,-116.24,41.98,6,2095,533.2638153291107,1478,386,6.483,INLAND,legacy_import,311197.0,5.427461139896373,0.2545412006344204,3.8290155440414506
101337,-117.5,39.71,14,9308,2527.9039808382204,3668,1340,1.188,<1H OCEAN,survey_2023,101244.0,6.946268656716418,0.27158401169297597,2.737313432835821
101108,-117.34,38.1,27,1109,250.1500953567999,456,244,10.6088,<1H OCEAN,survey_2023,485238.0,4.545081967213115,0.225563656768981,1.8688524590163935
100136,-119.11,33.25,32,12476,3251.237073125397,3778,1446,3.6676,<1H OCEAN,legacy_import,196783.0,8.627939142461964,0.2605993165377843,2.6127247579529738
101135,-123.54,38.36,7,2340,573.3884109316032,2555,764,2.2367,INLAND,legacy_import,106812.0,3.06282722513089,0.24503778244940308,3.344240837696335
101218,-117.75,39.33,49,616,196.29488958513167,445,178,2.8567,NEAR BAY,survey_2023,179520.0,3.460674157303371,0.31866053504079817,2.5
100852,-122.2,34.32,35,4840,1015.5418559096522,3904,1005,7.9705,<1H OCEAN,survey_2023,338065.0,4.8159203980099505,0.20982269750199425,3.8845771144278607
101202,-124.08,34.34,18,323,58.12227144384389,141,36,3.679,INLAND,survey_2023,172263.0,8.972222222222221,0.17994511282923806,3.9166666666666665
101901,-124.25,36.1,16,12726,2368.474080441782,4489,1445,2.3579,<1H OCEAN,legacy_import,139675.0,8.806920415224914,0.18611300333504494,3.1065743944636677
100723,-116.89,36.85,47,2372,523.2266204833674,828,441,3.1712,<1H OCEAN,survey_2023,180686.0,5.378684807256236,0.2205845786186203,1.8775510204081634
100859,-123.64,34.16,34,4083,1371.1293090597408,4028,1191,1.5561,<1H OCEAN,survey_2023,138501.0,3.4282115869017633,0.3358141829683421,3.382031905961377
100969,-119.54,37.21,25,3148,1015.5418559096522,1175,441,2.1771,<1H OCEAN,survey_2023,149046.0,7.138321995464852,0.3225990647743495,2.6643990929705215
100496,-118.46,37.98,47,1089,373.0340993023225,656,222,2.7528,<1H OCEAN,survey_2023,155494.0,4.905405405405405,0.3425473822794513,2.954954954954955
100950,-118.29,40.36,39,5718,1121.8292917181943,3936,1054,3.3877,<1H OCEAN,legacy_import,208594.0,5.425047438330171,0.19619260086012494,3.7343453510436433
100805,-116.94,41.78,7,7132,2446.9029885648306,2270,1252,4.3013,<1H OCEAN,survey_2023,258161.0,5.696485623003195,0.3430879120253548,1.8130990415335464
100129,-119.19,36.56,16,2453,719.6005287416713,889,297,3.75,NEAR OCEAN,survey_2023,228314.0,8.25925925925926,0.2933552909668452,2.993265993265993
100337,-117.26,36.01,45,1478,347.45272142621064,1382,407,3.2741,NEAR OCEAN,survey_2023,209833.0,3.6314496314496316,0.23508303208809922,3.3955773955773956
100608,-119.27,39.22,19,1860,641.2685785707798,931,310,2.3388,NEAR OCEAN,legacy_import,157829.0,6.0,0.34476805299504293,3.003225806451613
101148,-115.79,39.98,30,2920,747.0081467881373,1026,522,5.8574,INLAND,survey_2023,256547.0,5.593869731800766,0.2558247078041566,1.9655172413793103
100195,-120.81,36.75,18,7054,1866.2993583964355,3319,1183,1.5504,<1H OCEAN,survey_2023,126606.0,5.962806424344886,0.2645732007933705,2.8055790363482673
101250,-116.33,37.56,29,2826,747.3947701980132,1905,896,3.9595,<1H OCEAN,survey_2023,215723.0,3.154017857142857,0.26447090240552484,2.1261160714285716
101292,-118.62,36.2,14,4505,1147.6496302035955,2350,705,7.457,<1H OCEAN,survey_2023,337080.0,6.390070921985815,0.25475019538370597,3.3333333333333335
101994,-116.79,37.18,39,9139,1547.5338614254135,5596,1407,6.342,<1H OCEAN,legacy_import,299137.0,6.495380241648898,0.1693329534331342,3.9772565742715
100909,-120.5,35.39,17,4619,904.6969627015666,2253,1499,1.2753,NEAR BAY,legacy_import,150696.0,3.0813875917278186,0.19586424825753768,1.503002001334223
100584,-117.97,38.07,31,5924,1436.668559542265,1725,667,8.1283,INLAND,survey_2023,331772.0,8.881559220389805,0.24251663732988943,2.586206896551724
100103,-119.21,39.11,1,3270,803.1819427624779,1338,557,1.9413,INLAND,survey_2023,109427.0,5.870736086175943,0.24562138922399934,2.4021543985637344
101864,-114.45,33.51,41,3945,767.5445986538249,3473,1075,0.8382,NEAR OCEAN,survey_2023,102822.0,3.6697674418604653,0.194561368480057,3.2306976744186047
101883,-116.69,34.59,26,3373,1117.3375527265707,2453,915,5.5805,NEAR BAY,survey_2023,297296.0,3.6863387978142077,0.33125928038143215,2.6808743169398905
100719,-116.99,32.72,12,7880,1690.7838457518749,1861,1185,1.4288,INLAND,legacy_import,101984.0,6.649789029535865,0.21456647788729377,1.570464135021097
100884,-116.3,33.16,21,5009,1099.3089665093792,2070,787,3.1861,<1H OCEAN,survey_2023,197598.0,6.364675984752224,0.21946675314621264,2.6302414231257942
100776,-122.01,32.92,1,4581,1015.5418559096522,1898,930,4.8752,INLAND,legacy_import,212134.0,4.925806451612903,0.2216856266993347,2.0408602150537636
101569,-119.78,40.69,52,4993,870.3987197823343,1581,845,5.338,<1H OCEAN,survey_2023,284585.0,5.90887573964497,0.17432379727264857,1.8710059171597633
100849,-118.35,35.91,52,3893,1244.8167944137062,2979,822,2.4664,INLAND,survey_2023,53039.0,4.736009732360097,0.31975771754783106,3.624087591240876
100894,-117.62,33.94,30,4054,759.1598378709866,3442,904,5.5004,NEAR BAY,survey_2023,299604.0,4.484513274336283,0.18726192350049004,3.8075221238938055
100227,-120.37,38.18,14,803,121.60221479908289,815,219,12.107,ISLAND,survey_2023,500001.0,3.6666666666666665,0.15143488767009078,3.721461187214612
101897,-122.42,40.41,16,2649,591.5308144432379,782,446,4.1138,NEAR OCEAN,survey_2023,236326.0,5.939461883408072,0.2233034407109241,1.7533632286995515
101325,-120.93,39.64,17,10139,1015.5418559096522,5342,1482,0.5948,INLAND,survey_2023,43585.0,6.841430499325236,0.10016193469865393,3.604588394062078
101299,-117.24,40.14,19,5079,1171.1113616852956,2377,805,3.9291,<1H OCEAN,survey_2023,187219.0,6.309316770186335,0.23057912220620114,2.9527950310559006
100126,-116.12,38.53,49,4318,1152.4460622352126,2397,724,2.3932,<1H OCEAN,survey_2023,127533.0,5.964088397790055,0.266893483611675,3.3107734806629834
100405,-115.34,38.25,11,3539,1038.5608942496572,4329,1144,1.2276,NEAR OCEAN,survey_2023,146601.0,3.0935314685314683,0.2934616824667017,3.784090909090909
100775,-122.8,36.61,41,5242,1235.8135646763533,4927,1265,6.0876,<1H OCEAN,legacy_import,263053.0,4.143873517786561,0.23575230154070073,3.8948616600790515
100821,-124.25,34.67,49,8395,2775.971040764612,3934,1238,3.3139,INLAND,survey_2023,139661.0,6.781098546042003,0.3306695700732117,3.1777059773828755
100711,-118.34,37.42,18,5646,1015.5418559096522,2071,794,6.8583,<1H OCEAN,survey_2023,332079.0,7.110831234256927,0.17986926247071416,2.6083123425692696
101905,-122.28,37.1,44,6087,2087.83863622663,2461,1222,3.5541,<1H OCEAN,legacy_import,200061.0,4.981178396072013,0.34299961166857734,2.013911620294599
101060,-115.56,35.32,4,2083,518.9437816648965,758,286,1.5402,INLAND,survey_2023,86772.0,7.283216783216783,0.2491328764593838,2.6503496503496504
101163,-116.86,37.27,21,4199,1427.4031731359546,3593,1105,1.0818,INLAND,legacy_import,73083.0,3.8,0.33993883618384246,3.25158371040724
100303,-117.93,35.29,17,2660,561.3501750881159,958,409,3.7334,INLAND,survey_2023,135180.0,6.503667481662592,0.2110339004090661,2.3422982885085575
100267,-117.28,39.18,13,9614,1015.5418559096522,3227,1334,4.6045,NEAR OCEAN,survey_2023,240053.0,7.206896551724138,0.10563156395981405,2.41904047976012
